dataset,explainer,n_trees,max_depth,iteration,accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,facet_k
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,1,0.138097501,,4.1,22.4463594,0.396901369,0.019845068,20,24
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,1,0.138097501,,4.1,22.4463594,0.413370371,0.020668519,20,25
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.297692537,0.014884627,20,1
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.33154583,0.016577291,20,2
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.337034941,0.016851747,20,3
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.340731382,0.017036569,20,4
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.340327024,0.017016351,20,5
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.350517273,0.017525864,20,6
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.352804184,0.017640209,20,7
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.353932142,0.017696607,20,8
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.368968725,0.018448436,20,9
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.380978107,0.019048905,20,10
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.394354343,0.019717717,20,11
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.391405821,0.019570291,20,12
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.470261574,0.023513079,20,13
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.469969273,0.023498464,20,14
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.476426601,0.02382133,20,15
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.482832909,0.024141645,20,16
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.480397463,0.024019873,20,17
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.481062412,0.024053121,20,18
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.48138833,0.024069417,20,19
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.477084637,0.023854232,20,20
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.490636826,0.024531841,20,21
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.491139174,0.024556959,20,22
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.493689299,0.024684465,20,23
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.500765324,0.025038266,20,24
glass,FACETIndex,100,,8,0.878787879,0.95,0.863636364,0.904761905,1,0.115859383,,4.9,18.47683334,0.500376463,0.025018823,20,25
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,3.463922024,0.173196101,20,1
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,3.834601641,0.191730082,20,2
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,3.949092388,0.197454619,20,3
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.026849508,0.201342475,20,4
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.07752347,0.203876173,20,5
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.098679781,0.004933989,20,1
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.134938955,0.006746948,20,2
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.128290653,0.206414533,20,6
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.159524202,0.00797621,20,3
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.193197966,0.009659898,20,4
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.201758623,0.010087931,20,5
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.21894908,0.010947454,20,6
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.230237007,0.01151185,20,7
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.234643936,0.011732197,20,8
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.249412537,0.012470627,20,9
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.273975372,0.013698769,20,10
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.283265352,0.014163268,20,11
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.295125484,0.014756274,20,12
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.302854776,0.015142739,20,13
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.311180115,0.015559006,20,14
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.316671371,0.015833569,20,15
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.326118946,0.016305947,20,16
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.335909367,0.016795468,20,17
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.120640039,0.206032002,20,7
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.337487936,0.016874397,20,18
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.34543395,0.017271698,20,19
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.353257895,0.017662895,20,20
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.358178616,0.017908931,20,21
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.358062029,0.017903101,20,22
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.36507535,0.018253767,20,23
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.368987083,0.018449354,20,24
magic,FACETIndex,100,,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,,8.75,32.84478927,0.371973038,0.018598652,20,25
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.142576456,0.207128823,20,8
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.127608776,0.206380439,20,9
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.127412319,0.206370616,20,10
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.268905163,0.213445258,20,11
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.260032892,0.213001645,20,12
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.273224831,0.213661242,20,13
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.260242701,0.213012135,20,14
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.26835227,0.213417614,20,15
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.278762102,0.213938105,20,16
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.384211302,0.019210565,20,1
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.462115765,0.023105788,20,2
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.59610486,0.029805243,20,3
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.673900604,0.03369503,20,4
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.764848232,0.038242412,20,5
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.862771988,0.043138599,20,6
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.300147533,0.215007377,20,17
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.876300812,0.043815041,20,7
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.890464544,0.044523227,20,8
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,0.935904264,0.046795213,20,9
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.189340591,0.05946703,20,10
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.305232525,0.215261626,20,18
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.197855234,0.059892762,20,11
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.217939854,0.060896993,20,12
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.212287426,0.060614371,20,13
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.228522062,0.061426103,20,14
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.292695761,0.214634788,20,19
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.237643003,0.06188215,20,15
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.243644476,0.062182224,20,16
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.32793355,0.066396677,20,17
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.29200983,0.214600492,20,20
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.334594488,0.066729724,20,18
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.351754189,0.067587709,20,19
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.377274275,0.068863714,20,20
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.303924799,0.21519624,20,21
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.386126757,0.069306338,20,21
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.65376687,0.082688344,20,22
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.657151937,0.082857597,20,23
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.301163435,0.215058172,20,22
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.722288132,0.086114407,20,24
spambase,FACETIndex,100,,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,,16,34.61614609,1.856076241,0.092803812,20,25
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.306195974,0.215309799,20,23
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.285569906,0.214278495,20,24
cancer,FACETIndex,100,,8,0.964912281,0.9375,0.97826087,0.957446809,1,0.381550862,,13.6,25.01773548,4.303188801,0.21515944,20,25
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.739659548,0.036982977,20,1
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.801408052,0.040070403,20,2
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.813848257,0.040692413,20,3
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.820812225,0.041040611,20,4
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.864587545,0.043229377,20,5
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.865679979,0.043283999,20,6
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.865549088,0.043277454,20,7
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.870491266,0.043524563,20,8
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.864697933,0.043234897,20,9
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.863148451,0.043157423,20,10
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.873868942,0.043693447,20,11
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.870847464,0.043542373,20,12
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.871207237,0.043560362,20,13
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.872477531,0.043623877,20,14
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.874736309,0.043736815,20,15
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.875768185,0.043788409,20,16
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.193422556,0.009671128,20,1
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.872587681,0.043629384,20,17
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.226326227,0.011316311,20,2
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.244128704,0.012206435,20,3
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.262623072,0.013131154,20,4
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.266753435,0.013337672,20,5
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.86207962,0.043103981,20,18
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.274333,0.01371665,20,6
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.27498126,0.013749063,20,7
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.280695677,0.014034784,20,8
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.868638992,0.04343195,20,19
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.290561438,0.014528072,20,9
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.296946764,0.014847338,20,10
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.305269957,0.015263498,20,11
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.871138573,0.043556929,20,20
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.306342125,0.015317106,20,12
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.313612938,0.015680647,20,13
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.894026041,0.044701302,20,21
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.320272446,0.016013622,20,14
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.329548597,0.01647743,20,15
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.338028431,0.016901422,20,16
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.897040844,0.044852042,20,22
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.342152596,0.01710763,20,17
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.341932535,0.017096627,20,18
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.346025467,0.017301273,20,19
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.903189659,0.045159483,20,23
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.350021124,0.017501056,20,20
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.371404886,0.018570244,20,21
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.909730911,0.045486546,20,24
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.373711586,0.018685579,20,22
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.38069725,0.019034863,20,23
glass,FACETIndex,100,,9,0.909090909,0.941176471,0.888888889,0.914285714,1,0.202456197,,6,18.97412443,0.902620792,0.04513104,20,25
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.378154278,0.018907714,20,24
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.108365426,,4,23.09707427,0.380485535,0.019024277,20,25
